"Municipality","Constituency","Party_No","Name","Name_hanja","Gender","Female_dm","Male_dm","Party","Date_of_birth","Age","Address","Occupation","Education","Career","Votes","Votes_share","Win_dm"
"광주광역시","서구을","8","김해정","金海貞","여",1,0,"진보당","1977-04-28",46,"광주광역시 서구 화개1로","송정서초등학교 조리사","조선대학교 공과대학 화학공학과 졸업","(전)제21대 국회의원선거 민중당 비례대표 후보1번(현)진보당 광주시당 서구을 지역위원장",3619,4.45,0
"광주광역시","서구을","9","김천식","金千植","남",0,1,"기독당","1942-01-03",82,"광주광역시 서구 상무대로916번길","정치인","한국방송통신대학교 법학과 1학년 제적(2008.3~2009.4)","(전)제21대 국회의원선거 후보(담양군,함평군,영광군,장성군)(전)공무원",218,0.26,0
"광주광역시","북구갑","1","정준호","鄭俊鎬","남",0,1,"더불어민주당","1980-05-03",43,"광주광역시 북구 군왕로","변호사","서울대학교 법과대학 법학부 졸업","(전)더불어민주당 광주북구(갑) 지역위원장(전)제20대 더불어민주당 광주북구(갑) 국회의원 후보",86713,83.45,1
"광주광역시","북구갑","2","김정명","金晶明","남",0,1,"국민의힘","1966-04-30",57,"전라남도 영암군 서호면 선사주거로","(주)케이솔라원대표","전남대학교 법과대학 행정학과 졸업","(현)국민의힘 광주시당 부위원장(전)한국자유총연맹 광주시지부 부지부회장",8856,8.52,0
"광주광역시","북구갑","7","김주업","金柱業","남",0,1,"진보당","1968-05-25",55,"광주광역시 북구 서암대로","정당인","전남대학교 법과대학 행정학과 졸업","(전) 전국공무원노동조합 제8대,제9대 위원장(현) 진보당 광주광역시당 위원장",6396,6.15,0
"광주광역시","북구갑","8","장경수","張景洙","남",0,1,"무소속","1954-07-05",69,"광주광역시 북구 월동로","열린스타기획사 대표","조선대학교부속고등학교 제적(1970.3.~1971.11.)","(전)한국청년회의소 서광주JC 회장(전)북구주민참여예산위원회 총괄위원장",1937,1.86,0
"광주광역시","북구을","1","전진숙","全眞淑","여",1,0,"더불어민주당","1969-02-05",55,"광주광역시 북구 매곡로69번길","정당인","전남대학교 일반대학원 사회학과 수료(석사과정)","(전)대통령비서실행정관(현)더불어민주당 중앙당 부대변인",99993,72.11,1
"광주광역시","북구을","2","양종아","梁鍾兒","여",1,0,"국민의힘","1974-07-20",49,"광주광역시 북구 서강로54번길","한뼘클래식기획 대표","조선대학교 신문방송학과 언론학 석사","(전)부산·광주 MBC 아나운서(전)제20대 대통령선거 국민의힘 정책본부 정책위원",9877,7.12,0
"광주광역시","북구을","6","박병석","朴丙石","남",0,1,"새로운미래","1969-05-01",54,"광주광역시 북구 무등로27번길","정당인","서울대학교 인문대학 철학과 졸업","(현)새로운미래 사무부총장(전)국회의원 보좌관",4674,3.37,0
"광주광역시","북구을","7","김원갑","金源甲","남",0,1,"개혁신당","1960-12-26",63,"광주광역시 북구 하서로229번길","정치인","원광대학교 대학원 불교학과 기학전공 박사과정 졸업(철학박사)","(전)5.18 시민군 대장(현)개혁신당 이준석 대표 정무특보",1444,1.04,0
"광주광역시","북구을","8","윤민호","尹敏皓","남",0,1,"진보당","1970-09-09",53,"광주광역시 북구 일곡마을로","택배노동자","조선대학교 자연과학대학 환경학과 4년 제적(1990.3.2.~1997.9.24.)","(현)진보당 광주광역시 북구을지역위원회 위원장(전)매곡동·연제동 송전탑 철거운동본부 공동대표",22664,16.34,0
"광주광역시","광산구갑","1","박균택","朴均澤","남",0,1,"더불어민주당","1966-06-12",57,"광주광역시 광산구 사암로340번길","법무법인 광산 대표 변호사","서울대학교 법과대학 사법학과 졸업","(현) 더불어민주당 당대표 법률특보(전) 광주고등검찰청 검사장",74102,81.7,1
"광주광역시","광산구갑","2","김정현","金訂縣","남",0,1,"국민의힘","1967-08-26",56,"광주광역시 광산구 금봉로64번길","행복노인전문요양원 대표이사","광신대학교 사회복지대학원 사회복지학과 졸업 (사회복지학 석사)","(전)국민의힘 광주시당위원장(전)국민의힘 광산구갑당협위원장",6318,6.96,0
"광주광역시","광산구갑","6","정형호","鄭亨浩","남",0,1,"새로운미래","1956-02-05",68,"서울특별시 마포구 서강로","세무법인로엘 대표","백석대학교 기독교전문대학원 졸업(행정학박사)","(현)세무법인로엘 대표(전)민주당 사무총장",3145,3.46,0
"광주광역시","광산구갑","7","정희성","鄭喜成","남",0,1,"진보당","1970-11-24",53,"광주광역시 광산구 임방울대로","정당인","조선대학교 기계공학과 졸업","(현)진보당 공동대표(현)광주은행대출금리인하 광산구갑운동본부장",5780,6.37,0
"광주광역시","광산구갑","8","양윤열","梁允烈","남",0,1,"무소속","1983-07-28",40,"광주광역시 광산구 어등대로665번길","무직","체육학사(경호비서학전공)","(전)세종소방본부 조치원소방서 소방공무원(전)서울소방재난본부 서초소방서 소방공무원",1351,1.48,0
"광주광역시","광산구을","1","민형배","閔馨培","남",0,1,"더불어민주당","1961-06-15",62,"광주광역시 광산구 장덕로","국회의원","전남대학교 일반대학원 사회학과 졸업(사회학 박사)","(전) 노무현·문재인 대통령비서실 비서관(전) 광주 광산구청장 (민선 5,6기)",94733,76.09,1
"광주광역시","광산구을","2","안태욱","安泰旭","남",0,1,"국민의힘","1966-06-09",57,"광주광역시 광산구 첨단중앙로47번길","정당인","전남대학교 행정대학원 행정학과 졸업(행정학석사)","(전) 국회정책 연구위원(2급 상당)(전) TBN 광주교통방송 본부장",5941,4.77,0
"광주광역시","광산구을","5","김용재","金容載","남",0,1,"녹색정의당","1970-10-05",53,"광주광역시 광산구 신창로71번길","정당인","전남대학교 법과대학 행정학과 제적(1989.3.3.~1993.6.12.)","(전)중소상인살리기광주네트워크 위원장(현)선순환경제연구소장",1471,1.18,0
"광주광역시","광산구을","6","이낙연","李洛淵","남",0,1,"새로운미래","1952-12-20",71,"광주광역시 광산구 장덕로","새로운미래 대표","서울대학교 법과대학 법학과 졸업","(전)45대 국무총리(현)새로운미래 대표",17237,13.84,0
"광주광역시","광산구을","7","전주연","全珠延","여",1,0,"진보당","1974-08-22",49,"광주광역시 광산구 풍영로","정당인","경희대학교 불어불문학과 졸업","(전) 제6대 광주광역시의회의원(현) 광주은행대출금리인하 광산구을운동본부장",5110,4.1,0
"대전광역시","동구","1","장철민","張喆敏","남",0,1,"더불어민주당","1983-05-16",40,"대전광역시 동구 동대전로46번길","국회의원","서울대학교 정치학과 졸업","(전)더불어민주당 원내부대표(현)제21대 국회의원",64597,53.32,1
"대전광역시","동구","2","윤창현","尹暢賢","남",0,1,"국민의힘","1960-07-28",63,"대전광역시 동구 옥천로180번길","제21대 국회의원","시카고대학교 대학원 경제학과 졸업(경제학 박사, 1987.9. ~ 1993.8.)","(전)서울시립대 경영학부 교수(전)한국금융연구원 원장",54527,45.01,0
"대전광역시","동구","7","정구국","鄭求國","남",0,1,"개혁신당","1959-09-20",64,"대전광역시 동구 현암로61번길","페인트공","한남대학교 사회문화대학원 경영학석사","(현)국토종단 마라톤 본부장(현)광화문 기수 및 순국결사대장",2007,1.65,0
"대전광역시","중구","1","박용갑","朴龍甲","남",0,1,"더불어민주당","1957-03-17",67,"대전광역시 중구 태평로","정당인","한밭대학교 테크노(현 창업)경영대학원 졸업(경제학 석사)","(전) 민선 5,6,7기 대전광역시 중구청장(전) 대전광역시의회 의원(산업건설위원장)",66509,52.08,1
"대전광역시","중구","2","이은권","李殷權","남",0,1,"국민의힘","1958-11-05",65,"대전광역시 중구 목동로","정당인","단국대학교 행정법무대학원 졸업(행정학 석사)","(전) 제20대 대전 중구 국회의원(현) 국민의힘 대전광역시당위원장",61172,47.91,0
"대전광역시","서구갑","1","장종태","張鍾泰","남",0,1,"더불어민주당","1953-02-08",71,"대전광역시 서구 관저남로","정당인","대전대학교 대학원 졸업(행정학 박사)","(전) 대전광역시 서구청장(현) 더불어민주당 중앙당 정책위원회 부의장",71576,52.83,1
"대전광역시","서구갑","2","조수연","趙秀衍","남",0,1,"국민의힘","1967-01-05",57,"대전광역시 서구 관저동로90번길","법률사무소 프라임 한밭 대표변호사","한국외국어대학교 법학과 졸업","(전) 국민의힘 서구갑 당협위원장(전) 대전지방검찰청검사",56136,41.43,0
"대전광역시","서구갑","6","안필용","安泌鏞","남",0,1,"새로운미래","1972-11-09",51,"대전광역시 서구 도안동로","정당인","경희대학교 대학원 졸업(정치학 석사)","(전) 대전광역시 중앙협력 본부장(전) 박영선 국회의원 보좌관",3171,2.34,0
"대전광역시","서구갑","7","유지곤","柳智坤","남",0,1,"무소속","1981-01-11",43,"대전광역시 서구 복수동로","카이로보틱스㈜ 대표이사","한국과학기술원(KAIST) 미래전략대학원 프로그램 석사과정 (휴학)","(전) 더불어민주당 국회의원 예비후보(전) 대통령직속 민주평화통일자문회의 상임위원",4595,3.39,0
"대전광역시","서구을","1","박범계","朴範界","남",0,1,"더불어민주당","1963-04-27",60,"대전광역시 서구 둔지로","국회의원","연세대학교 법학과 졸업","(현) 제21대 국회의원(전) 제68대 법무부장관",65340,54.58,1
"대전광역시","서구을","2","양홍규","楊鴻奎","남",0,1,"국민의힘","1964-09-09",59,"대전광역시 서구 둔산중로64번길","변호사(법무법인 화동 대표 변호사)","성균관대학교 법학과 졸업","(전) 국민의힘 대전 서구을 당협위원장(전) 대전광역시 정무부시장",51320,42.87,0
"대전광역시","서구을","7","조동운","趙東運","남",0,1,"개혁신당","1962-01-20",62,"대전광역시 서구 둔산로","서울디지털대학교 법무경찰학부 객원교수","대전대학교 대학원 법학과 졸업(법학박사)","(현) 개혁신당 중앙당 정책위 부의장(현) 서울디지털대학교 법무경찰학부 객원교수",2414,2.01,0
"대전광역시","서구을","8","이지훈","李知勳","남",0,1,"자유통일당","1984-12-03",39,"대전광역시 서구 문정로170번길","실업자","중앙대학교 창업경영대학원 프랜차이즈경영전공 석사과정 휴학","(전) 충남신용보증재단 무기계약직 직원",627,0.52,0
"대전광역시","유성구갑","1","조승래","趙承來","남",0,1,"더불어민주당","1968-02-21",56,"대전광역시 유성구 도안동로","국회의원","충남대학교 평화안보대학원 졸업(평화안보학석사)","(현)국회의원(제20,21대)(전)더불어민주당 전략기획위원장",60038,56.77,1
"대전광역시","유성구갑","2","윤소식","尹昭植","남",0,1,"국민의힘","1965-04-15",58,"대전광역시 유성구 어은로","충남대학교 국가정책대학원 특임교수","아주대학교 대학원 졸업(공학박사)","(전) 대전경찰청장(현) 국민의힘 유성구갑 조직위원장",43189,40.84,0
"대전광역시","유성구갑","7","왕현민","王賢民","남",0,1,"개혁신당","1973-03-10",51,"대전광역시 유성구 대학로","주식회사 나름 대표","발틱주립공과대학교 졸업(공학박사)(2000.05.10.~2005.02.11.)","(전) 대한항공 항공기술연구원, 연구원(현) 개혁신당 당대표 정책특보",2514,2.37,0
"대전광역시","유성구을","1","황정아","黃靖雅","여",1,0,"더불어민주당","1977-03-07",47,"대전광역시 유성구 봉산로","한국천문연구원 책임연구원","한국과학기술원(KAIST) 졸업(이학박사)","(전) 국가우주위원회 위원(현) 한국과학기술원(KAIST) 겸직교수",61387,59.76,1
"대전광역시","유성구을","2","이상민","李相珉","남",0,1,"국민의힘","1958-01-22",66,"대전광역시 유성구 엑스포로","국회의원","충남대학교 법과대학 법학과 졸업","(전)제19대 국회 법제사법위원회 위원장(현)국회 외교통일위원회 위원",38209,37.19,0
